Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSGALG00000002372	ENSGALT00000003739	RBM15B
ENSGALG00000028339	ENSGALT00000045152	AMIGO3
ENSGALG00000004930	ENSGALT00000007887	HRH1
ENSGALG00000028620	ENSGALT00000044610	
ENSGALG00000022648	ENSGALT00000036248	DNAJB8
ENSGALG00000026199	ENSGALT00000043917	
ENSGALG00000006787	ENSGALT00000010978	CCDC71
ENSGALG00000007035	ENSGALT00000011381	
ENSGALG00000026916	ENSGALT00000044566	
ENSGALG00000027091	ENSGALT00000045305	GPR27
ENSGALG00000022635	ENSGALT00000036220	
ENSGALG00000028540	ENSGALT00000043471	
ENSGALG00000026141	ENSGALT00000043747	
ENSGALG00000021559	ENSGALT00000034888	CD14
ENSGALG00000028033	ENSGALT00000045521	PURA
ENSGALG00000027112	ENSGALT00000043391	
ENSGALG00000026054	ENSGALT00000044396	
ENSGALG00000021303	ENSGALT00000034344	NPY7R
ENSGALG00000021235	ENSGALT00000034218	NPY6R
ENSGALG00000006160	ENSGALT00000009947	HNRNPA0
ENSGALG00000006907	ENSGALT00000011185	SOWAHA
ENSGALG00000028281	ENSGALT00000043841	SPRY4
ENSGALG00000026251	ENSGALT00000042902	SPRY4
ENSGALG00000026788	ENSGALT00000046161	
ENSGALG00000000365	ENSGALT00000000497	NKX2-6
ENSGALG00000026029	ENSGALT00000045952	
ENSGALG00000024083	ENSGALT00000040657	C8orf4
ENSGALG00000003492	ENSGALT00000005527	
ENSGALG00000000476	ENSGALT00000000646	LRRTM4
ENSGALG00000000149	ENSGALT00000000205	
ENSGALG00000000155	ENSGALT00000000211	OR6A2
ENSGALG00000011411	ENSGALT00000018619	
ENSGALG00000026257	ENSGALT00000043272	
ENSGALG00000028366	ENSGALT00000044940	
ENSGALG00000028287	ENSGALT00000030016	
ENSGALG00000027679	ENSGALT00000043374	
ENSGALG00000026495	ENSGALT00000043342	
ENSGALG00000027859	ENSGALT00000045220	
ENSGALG00000025813	ENSGALT00000043846	
ENSGALG00000028066	ENSGALT00000045063	
ENSGALG00000026447	ENSGALT00000044129	
ENSGALG00000026504	ENSGALT00000043567	
ENSGALG00000013766	ENSGALT00000022360	DSEL
ENSGALG00000013891	ENSGALT00000022521	MC2R
ENSGALG00000013890	ENSGALT00000022520	MC5R
ENSGALG00000019501	ENSGALT00000030942	LRRC30
ENSGALG00000026870	ENSGALT00000044016	TMEM200C
ENSGALG00000014771	ENSGALT00000023833	ZBTB14
ENSGALG00000015406	ENSGALT00000024851	c-mos
ENSGALG00000015424	ENSGALT00000024880	FAM110B
ENSGALG00000027541	ENSGALT00000030856	
ENSGALG00000017690	ENSGALT00000028394	KCNS2
ENSGALG00000016390	ENSGALT00000026439	ZHX2
ENSGALG00000016378	ENSGALT00000026417	ZHX1
ENSGALG00000016338	ENSGALT00000026354	RNF139
ENSGALG00000026769	ENSGALT00000042949	
ENSGALG00000022770	ENSGALT00000036554	LRRD1
ENSGALG00000027029	ENSGALT00000043108	
ENSGALG00000016154	ENSGALT00000026027	ARC
ENSGALG00000026264	ENSGALT00000044390	MAFA
ENSGALG00000028120	ENSGALT00000045591	
ENSGALG00000026512	ENSGALT00000036531	
ENSGALG00000028161	ENSGALT00000042709	
ENSGALG00000026967	ENSGALT00000043915	
ENSGALG00000022324	ENSGALT00000035899	
ENSGALG00000027866	ENSGALT00000045636	
ENSGALG00000019802	ENSGALT00000031449	PHLDA3
ENSGALG00000028055	ENSGALT00000042729	
ENSGALG00000000441	ENSGALT00000000598	Segment
ENSGALG00000000442	ENSGALT00000000599	KCNA2
ENSGALG00000000447	ENSGALT00000040625	cKv1.1
ENSGALG00000000639	ENSGALT00000000911	LRRN2
ENSGALG00000000656	ENSGALT00000000931	TMEM81
ENSGALG00000027413	ENSGALT00000043797	
ENSGALG00000029165	ENSGALT00000045977	
ENSGALG00000001378	ENSGALT00000002100	C1orf74
ENSGALG00000025718	ENSGALT00000044011	
ENSGALG00000025885	ENSGALT00000004052	COR7A
ENSGALG00000002560	ENSGALT00000028446	
ENSGALG00000013975	ENSGALT00000022648	
ENSGALG00000027094	ENSGALT00000044224	OR11A1
ENSGALG00000027050	ENSGALT00000043189	SENP8
ENSGALG00000014016	ENSGALT00000022707	MEX3A
ENSGALG00000027685	ENSGALT00000044642	
ENSGALG00000013664	ENSGALT00000022224	
ENSGALG00000025891	ENSGALT00000040815	
ENSGALG00000027975	ENSGALT00000044137	
ENSGALG00000026527	ENSGALT00000045083	
ENSGALG00000025985	ENSGALT00000044763	
ENSGALG00000027640	ENSGALT00000029663	
ENSGALG00000028192	ENSGALT00000040795	
ENSGALG00000028706	ENSGALT00000044794	F-KER
ENSGALG00000024141	ENSGALT00000040790	
ENSGALG00000025900	ENSGALT00000014977	
ENSGALG00000024138	ENSGALT00000014968	
ENSGALG00000029080	ENSGALT00000043774	
ENSGALG00000027054	ENSGALT00000045667	ACKR1
ENSGALG00000026296	ENSGALT00000043971	
ENSGALG00000024396	ENSGALT00000041276	NEUROD4
ENSGALG00000026926	ENSGALT00000044609	ZC3H10
ENSGALG00000027309	ENSGALT00000044741	
ENSGALG00000026680	ENSGALT00000046001	
ENSGALG00000022557	ENSGALT00000036134	cldn3
ENSGALG00000027569	ENSGALT00000045703	CLDN4
ENSGALG00000001632	ENSGALT00000002494	MIS12
ENSGALG00000017358	ENSGALT00000028042	YWHAG
ENSGALG00000021589	ENSGALT00000034958	RTN4RL1
ENSGALG00000028369	ENSGALT00000045593	OVCA2
ENSGALG00000026718	ENSGALT00000045492	HIC1
ENSGALG00000004817	ENSGALT00000039370	GEMIN4
ENSGALG00000005150	ENSGALT00000008268	PTRH2
ENSGALG00000005362	ENSGALT00000008607	
ENSGALG00000023554	ENSGALT00000039163	PIGW
ENSGALG00000027641	ENSGALT00000045361	DUSP14
ENSGALG00000005594	ENSGALT00000008974	OMG
ENSGALG00000022887	ENSGALT00000036946	KBTBD11
ENSGALG00000016361	ENSGALT00000026392	FAM110C
ENSGALG00000016397	ENSGALT00000026447	Sox11
ENSGALG00000016448	ENSGALT00000026539	KCNF1
ENSGALG00000016469	ENSGALT00000026573	MSGN1
ENSGALG00000016485	ENSGALT00000026595	cRhoB
ENSGALG00000027467	ENSGALT00000042999	
ENSGALG00000028395	ENSGALT00000045050	
ENSGALG00000027596	ENSGALT00000042918	
ENSGALG00000016675	ENSGALT00000026907	PAQR8
ENSGALG00000010334	ENSGALT00000029739	TAS2R7
ENSGALG00000013334	ENSGALT00000021767	
ENSGALG00000028421	ENSGALT00000044240	
ENSGALG00000028404	ENSGALT00000045896	GPR182
ENSGALG00000014558	ENSGALT00000023482	
ENSGALG00000005650	ENSGALT00000009063	GIMAP6
ENSGALG00000026277	ENSGALT00000043192	TIGD3
ENSGALG00000004931	ENSGALT00000007889	
ENSGALG00000029088	ENSGALT00000046078	
ENSGALG00000025750	ENSGALT00000043237	
ENSGALG00000028487	ENSGALT00000042880	FZD8
ENSGALG00000007677	ENSGALT00000012445	THNSL1
ENSGALG00000008794	ENSGALT00000014298	RPP38
ENSGALG00000009038	ENSGALT00000014710	CLDN12
ENSGALG00000009064	ENSGALT00000014752	FZD1
ENSGALG00000009479	ENSGALT00000015431	
ENSGALG00000026059	ENSGALT00000045366	TWIST1
ENSGALG00000010862	ENSGALT00000017660	FERD3L
ENSGALG00000025982	ENSGALT00000045714	
ENSGALG00000011145	ENSGALT00000018177	TRIL
ENSGALG00000027552	ENSGALT00000044793	
ENSGALG00000011518	ENSGALT00000018781	C2H3ORF39
ENSGALG00000011733	ENSGALT00000019166	CCR2
ENSGALG00000011734	ENSGALT00000019167	CCR8L
ENSGALG00000011735	ENSGALT00000019168	CCXCR1-L
ENSGALG00000011808	ENSGALT00000019271	CCR9
ENSGALG00000012080	ENSGALT00000019735	
ENSGALG00000023035	ENSGALT00000037485	FANCD2OS
ENSGALG00000012688	ENSGALT00000020702	NHLRC1
ENSGALG00000012700	ENSGALT00000020737	RNF182
ENSGALG00000028822	ENSGALT00000043782	RNF152
ENSGALG00000012907	ENSGALT00000021044	MC4R
ENSGALG00000012952	ENSGALT00000021124	BASP1
ENSGALG00000026079	ENSGALT00000043445	
ENSGALG00000025901	ENSGALT00000044049	
ENSGALG00000002477	ENSGALT00000003906	B3GALT2
ENSGALG00000002756	ENSGALT00000004354	TMEM121
ENSGALG00000023725	ENSGALT00000039676	IER5
ENSGALG00000020926	ENSGALT00000033587	APOBEC4
ENSGALG00000028389	ENSGALT00000043816	
ENSGALG00000005208	ENSGALT00000008363	S1PR1
ENSGALG00000020805	ENSGALT00000033345	LRRC8D
ENSGALG00000028680	ENSGALT00000044389	
ENSGALG00000028778	ENSGALT00000045439	
ENSGALG00000026699	ENSGALT00000043558	TCTEX1D4
ENSGALG00000028493	ENSGALT00000042744	
ENSGALG00000010789	ENSGALT00000017547	PARS2
ENSGALG00000010867	ENSGALT00000017666	TACSTD2
ENSGALG00000010870	ENSGALT00000038039	JUN
ENSGALG00000027288	ENSGALT00000044079	
ENSGALG00000008359	ENSGALT00000013613	CD93
ENSGALG00000008361	ENSGALT00000013616	THBD
ENSGALG00000008362	ENSGALT00000013617	SS4R
ENSGALG00000008716	ENSGALT00000014184	FLRT3
ENSGALG00000029136	ENSGALT00000042828	
ENSGALG00000026298	ENSGALT00000044202	SERTAD2
ENSGALG00000026351	ENSGALT00000042971	
ENSGALG00000009392	ENSGALT00000015302	TLR5
ENSGALG00000009457	ENSGALT00000015390	PFN3
ENSGALG00000026359	ENSGALT00000043743	
ENSGALG00000026365	ENSGALT00000046112	
ENSGALG00000010169	ENSGALT00000016534	
ENSGALG00000028412	ENSGALT00000042659	
ENSGALG00000010551	ENSGALT00000017169	CDC42EP3
ENSGALG00000010768	ENSGALT00000017511	PIGM
ENSGALG00000026472	ENSGALT00000044304	
ENSGALG00000010996	ENSGALT00000017907	IRF2BP2
ENSGALG00000028692	ENSGALT00000042731	
ENSGALG00000011622	ENSGALT00000018987	MAS1
ENSGALG00000011673	ENSGALT00000019081	STX11
ENSGALG00000013603	ENSGALT00000022130	MYCT1
ENSGALG00000013862	ENSGALT00000022484	OLIG3
ENSGALG00000013994	ENSGALT00000022674	TAAR1
ENSGALG00000012040	ENSGALT00000019656	TAAR2
ENSGALG00000013995	ENSGALT00000022676	TAAR5
ENSGALG00000002282	ENSGALT00000003584	TMEM200A
ENSGALG00000015570	ENSGALT00000025103	GPR63
ENSGALG00000027427	ENSGALT00000043426	
ENSGALG00000015606	ENSGALT00000025161	GJA10
ENSGALG00000028145	ENSGALT00000045345	C17orf59
ENSGALG00000015826	ENSGALT00000025516	HTR1E
ENSGALG00000015895	ENSGALT00000025617	HTR1B
ENSGALG00000000999	ENSGALT00000001475	ZNF319
ENSGALG00000002356	ENSGALT00000003716	CMTR2
ENSGALG00000021345	ENSGALT00000034432	B3GNT9
ENSGALG00000028124	ENSGALT00000044845	
ENSGALG00000028198	ENSGALT00000042643	
ENSGALG00000004474	ENSGALT00000007124	PLEKHF1
ENSGALG00000004675	ENSGALT00000007450	RGS9BP
ENSGALG00000027621	ENSGALT00000044327	
ENSGALG00000026525	ENSGALT00000046059	EBP
ENSGALG00000005146	ENSGALT00000008264	PDP2
ENSGALG00000005473	ENSGALT00000008793	PNAT3
ENSGALG00000023459	ENSGALT00000038813	MC1R
ENSGALG00000028253	ENSGALT00000043828	ATXN1L
ENSGALG00000000901	ENSGALT00000001323	CHST4
ENSGALG00000026020	ENSGALT00000043585	H1F0
ENSGALG00000026208	ENSGALT00000043307	
ENSGALG00000004209	ENSGALT00000006695	ELFN1
ENSGALG00000004276	ENSGALT00000006800	CHST12
ENSGALG00000024260	ENSGALT00000040962	
ENSGALG00000004721	ENSGALT00000007518	M2.
ENSGALG00000028955	ENSGALT00000043500	
ENSGALG00000005258	ENSGALT00000008442	SS5R
ENSGALG00000024041	ENSGALT00000040564	FAHD1
ENSGALG00000007158	ENSGALT00000011595	SOCS1
ENSGALG00000027191	ENSGALT00000043000	TMEM186
ENSGALG00000027844	ENSGALT00000043129	
ENSGALG00000007807	ENSGALT00000012664	VASN
ENSGALG00000029027	ENSGALT00000045997	
ENSGALG00000002325	ENSGALT00000003657	IGFALS
ENSGALG00000027544	ENSGALT00000044864	TRIM56
ENSGALG00000020723	ENSGALT00000033182	NOG2
ENSGALG00000026403	ENSGALT00000044905	
ENSGALG00000026387	ENSGALT00000044483	
ENSGALG00000019831	ENSGALT00000031509	LTB4R2
ENSGALG00000004128	ENSGALT00000006571	CYSLTR1
ENSGALG00000004121	ENSGALT00000006563	LPAR4
ENSGALG00000004069	ENSGALT00000006472	GPR119
ENSGALG00000004918	ENSGALT00000007868	RAB9B
ENSGALG00000027899	ENSGALT00000044412	
ENSGALG00000005541	ENSGALT00000008890	GJB1
ENSGALG00000005936	ENSGALT00000009554	AGTR2
ENSGALG00000007242	ENSGALT00000011717	SLITRK4
ENSGALG00000007448	ENSGALT00000012049	SPRY3
ENSGALG00000026771	ENSGALT00000046232	SOWAHD
ENSGALG00000027937	ENSGALT00000045859	
ENSGALG00000008611	ENSGALT00000014023	ZBTB33
ENSGALG00000009067	ENSGALT00000014755	GPR50
ENSGALG00000009192	ENSGALT00000014971	SLITRK2
ENSGALG00000009239	ENSGALT00000038924	TLR2-2
ENSGALG00000009280	ENSGALT00000015100	7.
ENSGALG00000028322	ENSGALT00000032243	
ENSGALG00000010071	ENSGALT00000016371	MAB21L2
ENSGALG00000028117	ENSGALT00000043425	
ENSGALG00000027562	ENSGALT00000044895	PURG
ENSGALG00000025851	ENSGALT00000045451	GPRIN3
ENSGALG00000010393	ENSGALT00000016927	
ENSGALG00000027945	ENSGALT00000045340	
ENSGALG00000010659	ENSGALT00000017343	ING2
ENSGALG00000010662	ENSGALT00000017347	
ENSGALG00000028390	ENSGALT00000042966	
ENSGALG00000025728	ENSGALT00000045301	
ENSGALG00000028657	ENSGALT00000043957	
ENSGALG00000014277	ENSGALT00000023091	RHOH
ENSGALG00000017485	ENSGALT00000028179	TLR1LA
ENSGALG00000027201	ENSGALT00000043908	
ENSGALG00000014934	ENSGALT00000024087	HS3ST1
ENSGALG00000014954	ENSGALT00000024121	ZNF518B
ENSGALG00000015608	ENSGALT00000025167	ADRA2C
ENSGALG00000027090	ENSGALT00000045685	
ENSGALG00000015967	ENSGALT00000025729	LRRTM1
ENSGALG00000026952	ENSGALT00000044625	
ENSGALG00000029099	ENSGALT00000045004	
ENSGALG00000017348	ENSGALT00000028031	COR3'beta
ENSGALG00000026855	ENSGALT00000046023	
ENSGALG00000026742	ENSGALT00000045693	
ENSGALG00000027952	ENSGALT00000042718	
ENSGALG00000003848	ENSGALT00000006113	
ENSGALG00000023844	ENSGALT00000040010	P2RY11
ENSGALG00000021220	ENSGALT00000034185	PPP1R3D
ENSGALG00000026696	ENSGALT00000009066	
ENSGALG00000005718	ENSGALT00000009175	BHLHE23
ENSGALG00000029170	ENSGALT00000046184	NPBWR2
ENSGALG00000026892	ENSGALT00000044508	
ENSGALG00000027841	ENSGALT00000045054	
ENSGALG00000026016	ENSGALT00000045268	
ENSGALG00000028912	ENSGALT00000044900	Scrt2
ENSGALG00000028713	ENSGALT00000043291	
ENSGALG00000026436	ENSGALT00000044296	
ENSGALG00000027260	ENSGALT00000045212	MC3R
ENSGALG00000007986	ENSGALT00000012964	MOCS3
ENSGALG00000008014	ENSGALT00000013006	CEBPB
ENSGALG00000028170	ENSGALT00000043736	
ENSGALG00000027701	ENSGALT00000042871	NANOS3
ENSGALG00000026135	ENSGALT00000045364	
ENSGALG00000021031	ENSGALT00000033813	CXCR7
ENSGALG00000013342	ENSGALT00000021775	GBX2
ENSGALG00000028684	ENSGALT00000045081	
ENSGALG00000027800	ENSGALT00000042720	
ENSGALG00000021021	ENSGALT00000033786	ARL4C
ENSGALG00000007724	ENSGALT00000012525	
ENSGALG00000023536	ENSGALT00000031605	FZD7
ENSGALG00000008589	ENSGALT00000013983	GPR1
ENSGALG00000008908	ENSGALT00000014484	NEUROD1
ENSGALG00000009224	ENSGALT00000015011	
ENSGALG00000020736	ENSGALT00000033212	PHOSPHO2
ENSGALG00000010931	ENSGALT00000017783	B3GALT1
ENSGALG00000027104	ENSGALT00000043253	
ENSGALG00000026479	ENSGALT00000045555	
ENSGALG00000011069	ENSGALT00000018023	FIGN
ENSGALG00000026721	ENSGALT00000043718	
ENSGALG00000025729	ENSGALT00000044952	CDK5R2
ENSGALG00000011593	ENSGALT00000018926	TMEM177
ENSGALG00000023859	ENSGALT00000040041	RPP25
ENSGALG00000028859	ENSGALT00000044440	
ENSGALG00000001381	ENSGALT00000039969	ACTG1
ENSGALG00000021525	ENSGALT00000034796	
ENSGALG00000029151	ENSGALT00000044983	ISLR2
ENSGALG00000002708	ENSGALT00000004272	LINGO1
ENSGALG00000027498	ENSGALT00000042667	FOXB1
ENSGALG00000021404	ENSGALT00000034548	GCNT3
ENSGALG00000025917	ENSGALT00000044695	
ENSGALG00000028428	ENSGALT00000045550	
ENSGALG00000006399	ENSGALT00000010330	MESDC1
ENSGALG00000027590	ENSGALT00000044890	
ENSGALG00000006826	ENSGALT00000011035	KLHL25
ENSGALG00000026782	ENSGALT00000045565	
ENSGALG00000007335	ENSGALT00000011869	KBTBD13
ENSGALG00000026532	ENSGALT00000044927	
ENSGALG00000023246	ENSGALT00000038160	GDPGP1
ENSGALG00000027082	ENSGALT00000045377	
ENSGALG00000026026	ENSGALT00000043992	
ENSGALG00000009775	ENSGALT00000015896	OR5V1
ENSGALG00000025883	ENSGALT00000043267	
ENSGALG00000027499	ENSGALT00000044259	
ENSGALG00000027350	ENSGALT00000045114	CCDC71L
ENSGALG00000008032	ENSGALT00000013029	GPR22
ENSGALG00000027995	ENSGALT00000038116	
ENSGALG00000008547	ENSGALT00000013924	ZBED4
ENSGALG00000005013	ENSGALT00000008028	
ENSGALG00000009439	ENSGALT00000015369	GPR85
ENSGALG00000009488	ENSGALT00000015449	LRRN3
ENSGALG00000019367	ENSGALT00000030690	
ENSGALG00000009976	ENSGALT00000016216	LRRC10
ENSGALG00000011323	ENSGALT00000018475	SNAPC3
ENSGALG00000011516	ENSGALT00000018778	
ENSGALG00000011743	ENSGALT00000019176	SMCO3
ENSGALG00000028417	ENSGALT00000045191	H2A-VIII
ENSGALG00000027257	ENSGALT00000043934	
ENSGALG00000029045	ENSGALT00000043118	
ENSGALG00000017923	ENSGALT00000028630	U1
ENSGALG00000026672	ENSGALT00000044218	SOX2OT_exon3
ENSGALG00000025405	ENSGALT00000042318	gga-mir-1684b
ENSGALG00000021725	ENSGALT00000035267	gga-mir-20b
ENSGALG00000028993	ENSGALT00000042916	gga-mir-6542
ENSGALG00000025412	ENSGALT00000042325	gga-mir-1632
ENSGALG00000027274	ENSGALT00000042937	
ENSGALG00000025323	ENSGALT00000042236	gga-mir-1748
ENSGALG00000027246	ENSGALT00000045416	
ENSGALG00000027084	ENSGALT00000043977	
ENSGALG00000028701	ENSGALT00000043472	gga-mir-6680
ENSGALG00000025293	ENSGALT00000042206	gga-mir-1567
ENSGALG00000025465	ENSGALT00000042378	gga-mir-1458
ENSGALG00000025404	ENSGALT00000042317	gga-mir-1590
ENSGALG00000028552	ENSGALT00000043949	uc_338
ENSGALG00000018314	ENSGALT00000029021	gga-mir-7-3
ENSGALG00000025603	ENSGALT00000042516	SNORD69
ENSGALG00000025635	ENSGALT00000042548	snoU54
ENSGALG00000025166	ENSGALT00000042079	SNORD75
ENSGALG00000027880	ENSGALT00000043461	
ENSGALG00000025395	ENSGALT00000042308	gga-mir-1688
ENSGALG00000021731	ENSGALT00000035273	gga-mir-365b
ENSGALG00000028956	ENSGALT00000044618	
ENSGALG00000025173	ENSGALT00000042086	gga-mir-1676
ENSGALG00000018248	ENSGALT00000028955	gga-mir-92-1
ENSGALG00000027931	ENSGALT00000044902	
ENSGALG00000025370	ENSGALT00000042283	gga-mir-1630
ENSGALG00000028139	ENSGALT00000043871	
ENSGALG00000028030	ENSGALT00000046114	gga-mir-6547
ENSGALG00000024498	ENSGALT00000041411	gga-mir-214
ENSGALG00000018318	ENSGALT00000029025	gga-mir-215
ENSGALG00000025769	ENSGALT00000045262	gga-mir-6565
ENSGALG00000021738	ENSGALT00000035280	SNORD49
ENSGALG00000025694	ENSGALT00000042607	SNORA13
ENSGALG00000025212	ENSGALT00000042125	U11
ENSGALG00000027464	ENSGALT00000043450	gga-mir-6692
ENSGALG00000025670	ENSGALT00000042583	U7
ENSGALG00000025373	ENSGALT00000042286	gga-mir-1634-1
ENSGALG00000025208	ENSGALT00000042121	gga-mir-1800
ENSGALG00000028432	ENSGALT00000044085	gga-mir-6583
ENSGALG00000025556	ENSGALT00000042469	SNORD88
ENSGALG00000026556	ENSGALT00000045910	
ENSGALG00000017878	ENSGALT00000028585	SNORA75
ENSGALG00000028051	ENSGALT00000043562	
ENSGALG00000028209	ENSGALT00000044178	uc_338
ENSGALG00000024494	ENSGALT00000041407	
ENSGALG00000025618	ENSGALT00000042531	5S_rRNA
ENSGALG00000027398	ENSGALT00000044057	5S_rRNA
ENSGALG00000025957	ENSGALT00000043969	uc_338
ENSGALG00000027160	ENSGALT00000043293	HOXA11-AS1_5
ENSGALG00000028355	ENSGALT00000044246	
ENSGALG00000018321	ENSGALT00000029028	gga-mir-133b
ENSGALG00000027468	ENSGALT00000044392	gga-mir-6682
ENSGALG00000025211	ENSGALT00000042124	gga-mir-1589
ENSGALG00000018247	ENSGALT00000028954	gga-mir-221
ENSGALG00000017904	ENSGALT00000028611	U6
ENSGALG00000027690	ENSGALT00000044973	
ENSGALG00000025200	ENSGALT00000042113	gga-mir-1721
ENSGALG00000026522	ENSGALT00000044356	
ENSGALG00000018241	ENSGALT00000028948	gga-let-7b
ENSGALG00000025890	ENSGALT00000045145	
ENSGALG00000027121	ENSGALT00000044417	
ENSGALG00000027924	ENSGALT00000045857	
ENSGALG00000026024	ENSGALT00000045069	
ENSGALG00000027285	ENSGALT00000043410	gga-mir-4732
ENSGALG00000025607	ENSGALT00000042520	7SK
ENSGALG00000026684	ENSGALT00000046021	
ENSGALG00000028277	ENSGALT00000045598	uc_338
ENSGALG00000018326	ENSGALT00000029033	gga-mir-302a
ENSGALG00000028323	ENSGALT00000044112	uc_338
ENSGALG00000028655	ENSGALT00000046056	gga-mir-6607
ENSGALG00000027414	ENSGALT00000044373	gga-mir-6560
ENSGALG00000025361	ENSGALT00000042274	SNORA5
ENSGALG00000025834	ENSGALT00000044906	uc_338
ENSGALG00000021729	ENSGALT00000035271	gga-mir-193b
ENSGALG00000028738	ENSGALT00000045597	gga-mir-6660
ENSGALG00000018279	ENSGALT00000028986	gga-mir-26a
ENSGALG00000025367	ENSGALT00000042280	gga-mir-1798
ENSGALG00000025432	ENSGALT00000042345	
ENSGALG00000026407	ENSGALT00000046147	RMST_7
ENSGALG00000025307	ENSGALT00000042220	gga-mir-1611
ENSGALG00000025643	ENSGALT00000042556	5S_rRNA
ENSGALG00000027810	ENSGALT00000045874	gga-mir-6661
ENSGALG00000025661	ENSGALT00000042574	SNORA17
ENSGALG00000026073	ENSGALT00000043128	gga-mir-6628
ENSGALG00000025093	ENSGALT00000042006	SNORD70
ENSGALG00000028930	ENSGALT00000043087	uc_338
ENSGALG00000018301	ENSGALT00000029008	gga-mir-30e
ENSGALG00000027449	ENSGALT00000044424	gga-mir-6688
ENSGALG00000025190	ENSGALT00000042103	gga-mir-1646
ENSGALG00000028344	ENSGALT00000046066	
ENSGALG00000018271	ENSGALT00000028978	gga-mir-130b
ENSGALG00000017933	ENSGALT00000028640	U1
ENSGALG00000025269	ENSGALT00000042182	gga-mir-1635
ENSGALG00000026625	ENSGALT00000045616	gga-mir-6613
ENSGALG00000026949	ENSGALT00000044930	
ENSGALG00000025649	ENSGALT00000042562	SNORA47
ENSGALG00000021758	ENSGALT00000035300	SNORD36
ENSGALG00000028952	ENSGALT00000044001	
ENSGALG00000025664	ENSGALT00000042577	U6
ENSGALG00000027840	ENSGALT00000044291	gga-mir-6681
ENSGALG00000025563	ENSGALT00000042476	gga-mir-1629
ENSGALG00000025680	ENSGALT00000042593	SNORA25
ENSGALG00000017829	ENSGALT00000028536	SNORD95
ENSGALG00000025270	ENSGALT00000042183	SNORA52
ENSGALG00000026725	ENSGALT00000043158	
ENSGALG00000026835	ENSGALT00000042969	
ENSGALG00000026329	ENSGALT00000045533	gga-mir-6608-1
ENSGALG00000017860	ENSGALT00000028567	SNORD94
ENSGALG00000028741	ENSGALT00000043095	gga-mir-1732-2
ENSGALG00000025235	ENSGALT00000042148	gga-mir-1746
ENSGALG00000026956	ENSGALT00000045980	5S_rRNA
ENSGALG00000024768	ENSGALT00000041681	SNORD59
ENSGALG00000025289	ENSGALT00000042202	
ENSGALG00000025318	ENSGALT00000042231	gga-mir-1619
ENSGALG00000027371	ENSGALT00000045379	
ENSGALG00000028639	ENSGALT00000046164	
ENSGALG00000027781	ENSGALT00000043712	uc_338
ENSGALG00000027055	ENSGALT00000043165	
ENSGALG00000028907	ENSGALT00000045295	HOTTIP_2
ENSGALG00000025478	ENSGALT00000042391	gga-mir-1765
ENSGALG00000024504	ENSGALT00000041417	gga-mir-15c
ENSGALG00000017938	ENSGALT00000028645	U1
ENSGALG00000027007	ENSGALT00000046137	
ENSGALG00000025205	ENSGALT00000042118	SNORD102
ENSGALG00000025656	ENSGALT00000042569	5_8S_rRNA
ENSGALG00000028789	ENSGALT00000043932	SNORD12
ENSGALG00000025226	ENSGALT00000042139	gga-mir-1726
ENSGALG00000025497	ENSGALT00000042410	
ENSGALG00000025878	ENSGALT00000043601	HOXA11-AS1_4
ENSGALG00000018343	ENSGALT00000029050	gga-mir-122-2
ENSGALG00000028274	ENSGALT00000046084	gga-mir-6666
ENSGALG00000028068	ENSGALT00000043250	
ENSGALG00000020707	ENSGALT00000033146	SOX2OT_exon1
ENSGALG00000025645	ENSGALT00000042558	U6
ENSGALG00000026739	ENSGALT00000043827	gga-mir-6580
ENSGALG00000018259	ENSGALT00000028966	gga-mir-184
ENSGALG00000018265	ENSGALT00000028972	gga-let-7f
ENSGALG00000027447	ENSGALT00000045781	U5
ENSGALG00000028860	ENSGALT00000043853	uc_338
ENSGALG00000029028	ENSGALT00000042866	
ENSGALG00000026078	ENSGALT00000042753	
ENSGALG00000026247	ENSGALT00000044082	HOTAIRM1_2
ENSGALG00000025515	ENSGALT00000042428	gga-mir-1582
ENSGALG00000025288	ENSGALT00000042201	gga-mir-1796
ENSGALG00000025161	ENSGALT00000042074	gga-mir-1460
ENSGALG00000026918	ENSGALT00000045410	
ENSGALG00000025808	ENSGALT00000044186	gga-mir-6646-1
ENSGALG00000028088	ENSGALT00000043321	gga-mir-6600
ENSGALG00000025177	ENSGALT00000042090	gga-mir-1806
ENSGALG00000025521	ENSGALT00000042434	gga-mir-1602
ENSGALG00000025337	ENSGALT00000042250	SNORD100
ENSGALG00000025742	ENSGALT00000044637	gga-mir-1698-2
ENSGALG00000029038	ENSGALT00000045683	U5
ENSGALG00000025351	ENSGALT00000042264	SNORD57
ENSGALG00000025234	ENSGALT00000042147	gga-mir-1696
ENSGALG00000025590	ENSGALT00000042503	SCARNA16
ENSGALG00000018328	ENSGALT00000029035	gga-mir-103-2
ENSGALG00000027610	ENSGALT00000045207	
ENSGALG00000017814	ENSGALT00000028521	SNORA18
ENSGALG00000026972	ENSGALT00000042824	gga-mir-6698
ENSGALG00000025567	ENSGALT00000042480	gga-mir-1686
ENSGALG00000028054	ENSGALT00000045699	uc_338
ENSGALG00000025379	ENSGALT00000042292	gga-mir-1712
ENSGALG00000025820	ENSGALT00000044357	
ENSGALG00000025675	ENSGALT00000042588	SNORA84
ENSGALG00000018295	ENSGALT00000029002	gga-mir-200b
