Gene stable ID	Transcript stable ID	Gene name
YLR083C	YLR083C	EMP70
YBR223W-A	YBR223W-A	
YGR082W	YGR082W	TOM20
YER004W	YER004W	FMP52
YNL232W	YNL232W	CSL4
YMR251W-A	YMR251W-A	HOR7
YNL209W	YNL209W	SSB2
YDR037W	YDR037W	KRS1
YHR153C	YHR153C	SPO16
YKR055W	YKR055W	RHO4
YPR016C	YPR016C	TIF6
YOR316C	YOR316C	COT1
YLR060W	YLR060W	FRS1
YNL178W	YNL178W	RPS3
YHR206W	YHR206W	SKN7
YPL090C	YPL090C	RPS6A
YLR132C	YLR132C	USB1
YNL025C	YNL025C	SSN8
YDR483W	YDR483W	KRE2
YPR027C	YPR027C	
YPL067C	YPL067C	
YCR026C	YCR026C	NPP1
YDL214C	YDL214C	PRR2
YLR326W	YLR326W	
YMR080C	YMR080C	NAM7
YBL082C	YBL082C	ALG3
YGL092W	YGL092W	NUP145
YGL159W	YGL159W	
YDL017W	YDL017W	CDC7
YGL218W	YGL218W	
YDR527W	YDR527W	RBA50
YBR093C	YBR093C	PHO5
YGL138C	YGL138C	
YDR391C	YDR391C	
YOR131C	YOR131C	
YDR345C	YDR345C	HXT3
YBR015C	YBR015C	MNN2
YLR303W	YLR303W	MET17
YIL151C	YIL151C	ESL1
YDL185C-A	YDL185C-A	
YLR016C	YLR016C	PML1
YLR127C	YLR127C	APC2
YOL116W	YOL116W	MSN1
YJL222W	YJL222W	VTH2
YPL155C	YPL155C	KIP2
YKR012C	YKR012C	
YNL186W	YNL186W	UBP10
YFR024C-A	YFR024C-A	LSB3
YPR110C	YPR110C	RPC40
YLR097C	YLR097C	HRT3
YDR210C-C	YDR210C-C	
YNL324W	YNL324W	
YMR238W	YMR238W	DFG5
YCR034W	YCR034W	ELO2
YCR106W	YCR106W	RDS1
YLR414C	YLR414C	PUN1
YDR392W	YDR392W	SPT3
YIL035C	YIL035C	CKA1
YBL032W	YBL032W	HEK2
YML049C	YML049C	RSE1
YDR416W	YDR416W	SYF1
YDL247W-A	YDL247W-A	
YKL083W	YKL083W	
YDL108W	YDL108W	KIN28
YBL022C	YBL022C	PIM1
YGR176W	YGR176W	
YMR240C	YMR240C	CUS1
YIL089W	YIL089W	
YPR052C	YPR052C	NHP6A
YGL071W	YGL071W	AFT1
YPR159C-A	YPR159C-A	
YGR219W	YGR219W	
YPL115C	YPL115C	BEM3
YBL063W	YBL063W	KIP1
YMR049C	YMR049C	ERB1
YMR045C	YMR045C	
YIL046W	YIL046W	MET30
YMR292W	YMR292W	GOT1
YDR243C	YDR243C	PRP28
YDL008W	YDL008W	APC11
YNL126W	YNL126W	SPC98
YNR017W	YNR017W	TIM23
YOR383C	YOR383C	FIT3
YOR246C	YOR246C	ENV9
YLR095C	YLR095C	IOC2
YNL050C	YNL050C	
YOR115C	YOR115C	TRS33
YCR100C	YCR100C	
YNL096C	YNL096C	RPS7B
YLL034C	YLL034C	RIX7
YHR019C	YHR019C	DED81
YLR075W	YLR075W	RPL10
YDL220C	YDL220C	CDC13
YKL033W-A	YKL033W-A	
YNL123W	YNL123W	NMA111
YPL084W	YPL084W	BRO1
YNL162W-A	YNL162W-A	
YMR122W-A	YMR122W-A	
YGR260W	YGR260W	TNA1
YFR031C-A	YFR031C-A	RPL2A
YDR012W	YDR012W	RPL4B
YOR113W	YOR113W	AZF1
YCL005W	YCL005W	LDB16
YLR417W	YLR417W	VPS36
YIR003W	YIR003W	AIM21
YJR146W	YJR146W	
YLR390W	YLR390W	ECM19
YBR233W-A	YBR233W-A	DAD3
YKL022C	YKL022C	CDC16
YHR157W	YHR157W	REC104
YAL014C	YAL014C	SYN8
YOL072W	YOL072W	THP1
YPL239W	YPL239W	YAR1
YJR055W	YJR055W	HIT1
YBR179C	YBR179C	FZO1
YLR226W	YLR226W	BUR2
YFR048W	YFR048W	RMD8
YBR230W-A	YBR230W-A	
YIL074C	YIL074C	SER33
YGR031W	YGR031W	IMO32
YOR322C	YOR322C	LDB19
YDL145C	YDL145C	COP1
YOR033C	YOR033C	EXO1
YKR077W	YKR077W	MSA2
YNL284C-A	YNL284C-A	
YPR088C	YPR088C	SRP54
YPR063C	YPR063C	
YJR013W	YJR013W	GPI14
YKL046C	YKL046C	DCW1
YER107C	YER107C	GLE2
YKL024C	YKL024C	URA6
YPR054W	YPR054W	SMK1
YMR075W	YMR075W	RCO1
YMR012W	YMR012W	CLU1
YLR377C	YLR377C	FBP1
YBR262C	YBR262C	MIC12
YDR088C	YDR088C	SLU7
YDR118W	YDR118W	APC4
YEL030W	YEL030W	ECM10
YIR034C	YIR034C	LYS1
YKL008C	YKL008C	LAC1
YMR291W	YMR291W	TDA1
YML011C	YML011C	RAD33
YPL048W	YPL048W	CAM1
YIL159W	YIL159W	BNR1
YGL120C	YGL120C	PRP43
YCL048W	YCL048W	SPS22
YAR008W	YAR008W	SEN34
YER179W	YER179W	DMC1
YGL116W	YGL116W	CDC20
YJR047C	YJR047C	ANB1
YKL219W	YKL219W	COS9
YPR126C	YPR126C	
YMR001C	YMR001C	CDC5
YGL227W	YGL227W	VID30
YLR406C	YLR406C	RPL31B
YDR506C	YDR506C	GMC1
YER135C	YER135C	
YDR299W	YDR299W	BFR2
YOR223W	YOR223W	DSC3
YBR298C	YBR298C	MAL31
YLR001C	YLR001C	
YAL003W	YAL003W	EFB1
YHR185C	YHR185C	PFS1
YPL049C	YPL049C	DIG1
YBR187W	YBR187W	GDT1
YBL111C	YBL111C	
YKL159C	YKL159C	RCN1
YNL260C	YNL260C	LTO1
YLR154W-B	YLR154W-B	
YJL210W	YJL210W	PEX2
YBL015W	YBL015W	ACH1
YAL054C	YAL054C	ACS1
YCR097W-A	YCR097W-A	
YMR119W	YMR119W	ASI1
YDL020C	YDL020C	RPN4
YDR174W	YDR174W	HMO1
YBR055C	YBR055C	PRP6
YIL018W	YIL018W	RPL2B
YJL105W	YJL105W	SET4
YGR040W	YGR040W	KSS1
YJR103W	YJR103W	URA8
YLL037W	YLL037W	
YOR191W	YOR191W	ULS1
YOR013W	YOR013W	IRC11
YGL210W	YGL210W	YPT32
YML036W	YML036W	CGI121
YOL134C	YOL134C	
YFL051C	YFL051C	
YJL205C	YJL205C	NCE101
YLR293C	YLR293C	GSP1
YDR413C	YDR413C	
YHR031C	YHR031C	RRM3
YLR149C-A	YLR149C-A	
YJR118C	YJR118C	ILM1
YIR040C	YIR040C	
YLR177W	YLR177W	
YMR031W-A	YMR031W-A	
YBL005W-B	YBL005W-B	
YGR279C	YGR279C	SCW4
YBR290W	YBR290W	BSD2
YGL123W	YGL123W	RPS2
YOL115W	YOL115W	PAP2
YOR231W	YOR231W	MKK1
YMR062C	YMR062C	ARG7
YPL176C	YPL176C	TRE1
YJR134C	YJR134C	SGM1
YLL051C	YLL051C	FRE6
YDL094C	YDL094C	
YLR119W	YLR119W	SRN2
YIL064W	YIL064W	EFM4
YDR165W	YDR165W	TRM82
YNL142W	YNL142W	MEP2
YMR222C	YMR222C	FSH2
YHR144C	YHR144C	DCD1
YPL198W	YPL198W	RPL7B
YBR178W	YBR178W	
YNL311C	YNL311C	SKP2
YLR242C	YLR242C	ARV1
YER057C	YER057C	HMF1
YML029W	YML029W	USA1
YCR087C-A	YCR087C-A	
YLR337C	YLR337C	VRP1
YAL033W	YAL033W	POP5
YNR060W	YNR060W	FRE4
YLR333C	YLR333C	RPS25B
YGL087C	YGL087C	MMS2
YML037C	YML037C	
YDL101C	YDL101C	DUN1
YDR195W	YDR195W	REF2
YDR322W	YDR322W	MRPL35
YDL102W	YDL102W	POL3
YOR170W	YOR170W	
YGR276C	YGR276C	RNH70
YBR126C	YBR126C	TPS1
YJL081C	YJL081C	ARP4
YLR363W-A	YLR363W-A	
YGR076C	YGR076C	MRPL25
YMR075C-A	YMR075C-A	
YCR020C-A	YCR020C-A	MAK31
YDL141W	YDL141W	BPL1
YNL114C	YNL114C	
YML010W	YML010W	SPT5
YDR463W	YDR463W	STP1
YHR054C	YHR054C	
YPL168W	YPL168W	
YDR328C	YDR328C	SKP1
YDR344C	YDR344C	
YGR021W	YGR021W	
YPL237W	YPL237W	SUI3
YKR056W	YKR056W	TRM2
YMR224C	YMR224C	MRE11
YPR105C	YPR105C	COG4
YKL030W	YKL030W	
YPL083C	YPL083C	SEN54
YBL059C-A	YBL059C-A	CMC2
YAL016C-A	YAL016C-A	
YMR172W	YMR172W	HOT1
YHR021C	YHR021C	RPS27B
YGL217C	YGL217C	
YOL140W	YOL140W	ARG8
YGL107C	YGL107C	RMD9
YGR128C	YGR128C	UTP8
YNR020C	YNR020C	ATP23
YOR206W	YOR206W	NOC2
YPR017C	YPR017C	DSS4
YDL132W	YDL132W	CDC53
YER137C-A	YER137C-A	
YNR039C	YNR039C	ZRG17
YAL063C	YAL063C	FLO9
YFR016C	YFR016C	
YGL193C	YGL193C	
YCR010C	YCR010C	ADY2
YDR283C	YDR283C	GCN2
YBL071C	YBL071C	
YOR354C	YOR354C	MSC6
YNL309W	YNL309W	STB1
YMR143W	YMR143W	RPS16A
YGR183C	YGR183C	QCR9
YGR179C	YGR179C	OKP1
YGR175C	YGR175C	ERG1
YAR020C	YAR020C	PAU7
YKR072C	YKR072C	SIS2
YNL265C	YNL265C	IST1
YKL211C	YKL211C	TRP3
YMR192W	YMR192W	GYL1
YLR274W	YLR274W	MCM5
YGL043W	YGL043W	DST1
YPR189W	YPR189W	SKI3
YDL103C	YDL103C	QRI1
YDL152W	YDL152W	
YNL196C	YNL196C	SLZ1
YHL003C	YHL003C	LAG1
YGL135W	YGL135W	RPL1B
YJL155C	YJL155C	FBP26
YHR212W-A	YHR212W-A	
YOL132W	YOL132W	GAS4
YGL082W	YGL082W	
YNR048W	YNR048W	
YDL134C	YDL134C	PPH21
YHR083W	YHR083W	SAM35
YLL023C	YLL023C	POM33
YGR204W	YGR204W	ADE3
YLR202C	YLR202C	
YFR005C	YFR005C	SAD1
YBR216C	YBR216C	YBP1
YGR265W	YGR265W	
YEL020W-A	YEL020W-A	TIM9
YEL038W	YEL038W	UTR4
YCR035C	YCR035C	RRP43
YLR022C	YLR022C	SDO1
YMR026C	YMR026C	PEX12
YJR016C	YJR016C	ILV3
YDR176W	YDR176W	NGG1
YGL004C	YGL004C	RPN14
YDR222W	YDR222W	
YPR162C	YPR162C	ORC4
YEL076C-A	YEL076C-A	
YEL054C	YEL054C	RPL12A
YDR020C	YDR020C	DAS2
YKL165C	YKL165C	MCD4
YPR129W	YPR129W	SCD6
YDL091C	YDL091C	UBX3
YJL154C	YJL154C	VPS35
YKL164C	YKL164C	PIR1
YDR220C	YDR220C	
YDR074W	YDR074W	TPS2
YBR240C	YBR240C	THI2
YHR086W-A	YHR086W-A	
YDR251W	YDR251W	PAM1
YOL042W	YOL042W	NGL1
YHR196W	YHR196W	UTP9
YDR494W	YDR494W	RSM28
YGL142C	YGL142C	GPI10
YKL151C	YKL151C	
YLL067C	YLL067C	
YPL230W	YPL230W	USV1
YOR144C	YOR144C	ELG1
YOR046C	YOR046C	DBP5
YLL062C	YLL062C	MHT1
YLR255C	YLR255C	
YBL056W	YBL056W	PTC3
YER089C	YER089C	PTC2
YDL175C	YDL175C	AIR2
YOR336W	YOR336W	KRE5
YKL100W-A	YKL100W-A	
YML131W	YML131W	
YNL139C	YNL139C	THO2
YHR192W	YHR192W	LNP1
YNL313C	YNL313C	EMW1
YCR051W	YCR051W	
YGR067C	YGR067C	
YHL024W	YHL024W	RIM4
YJL185C	YJL185C	ATG36
YBL012C	YBL012C	
YER071C	YER071C	TDA2
YOR063W	YOR063W	RPL3
YDR524C-B	YDR524C-B	
YDR102C	YDR102C	
YPL076W	YPL076W	GPI2
YIR002C	YIR002C	MPH1
YMR294W	YMR294W	JNM1
YER044C-A	YER044C-A	MEI4
YIL017C	YIL017C	VID28
YML110C	YML110C	COQ5
YPR065W	YPR065W	ROX1
YLR288C	YLR288C	MEC3
YHR213W-B	YHR213W-B	
YJL093C	YJL093C	TOK1
YNR069C	YNR069C	BSC5
YLR170C	YLR170C	APS1
YCR057C	YCR057C	PWP2
YJL160C	YJL160C	
YBR287W	YBR287W	
Q0050	Q0050	AI1
YDR356W	YDR356W	SPC110
YER077C	YER077C	
YDL033C	YDL033C	SLM3
YJR083C	YJR083C	ACF4
YDR291W	YDR291W	HRQ1
YGR239C	YGR239C	PEX21
YML057C-A	YML057C-A	
YER031C	YER031C	YPT31
YFR057W	YFR057W	
YOR006C	YOR006C	TSR3
YPR204W	YPR204W	
YNL283C	YNL283C	WSC2
YGR153W	YGR153W	
YOL032W	YOL032W	OPI10
YLR194C	YLR194C	
YPR158C-C	YPR158C-C	
YER168C	YER168C	CCA1
YML031C-A	YML031C-A	
YDR079C-A	YDR079C-A	TFB5
YFR032C-A	YFR032C-A	RPL29
YJL151C	YJL151C	SNA3
YOR332W	YOR332W	VMA4
YMR181C	YMR181C	
YOL010W	YOL010W	RCL1
YDL042C	YDL042C	SIR2
YNL109W	YNL109W	
YKR022C	YKR022C	NTR2
YNL148C	YNL148C	ALF1
YMR318C	YMR318C	ADH6
YGL078C	YGL078C	DBP3
YER142C	YER142C	MAG1
YIL065C	YIL065C	FIS1
YPL062W	YPL062W	
YKR074W	YKR074W	AIM29
YNL099C	YNL099C	OCA1
YKL201C	YKL201C	MNN4
YPR083W	YPR083W	MDM36
YBL033C	YBL033C	RIB1
YDL159W-A	YDL159W-A	
YCL057W	YCL057W	PRD1
YHR102W	YHR102W	KIC1
YDR117C	YDR117C	TMA64
YLR245C	YLR245C	CDD1
YNL198C	YNL198C	
YLR185W	YLR185W	RPL37A
YGL216W	YGL216W	KIP3
YPL254W	YPL254W	HFI1
YNL100W	YNL100W	MIC27
YPL184C	YPL184C	MRN1
YDR492W	YDR492W	IZH1
YER006W	YER006W	NUG1
YOL114C	YOL114C	
YNL288W	YNL288W	CAF40
YGR096W	YGR096W	TPC1
YER132C	YER132C	PMD1
YJL008C	YJL008C	CCT8
YHR202W	YHR202W	
YJR041C	YJR041C	URB2
YHR094C	YHR094C	HXT1
YKR045C	YKR045C	
YPR140W	YPR140W	TAZ1
YPR029C	YPR029C	APL4
YNL318C	YNL318C	HXT14
YDR276C	YDR276C	PMP3
YHR165C	YHR165C	PRP8
YLL014W	YLL014W	EMC6
YOR272W	YOR272W	YTM1
YLL056C	YLL056C	
YOL040C	YOL040C	RPS15
YGR143W	YGR143W	SKN1
YPL165C	YPL165C	SET6
YNR026C	YNR026C	SEC12
YLR120W-A	YLR120W-A	
YOR203W	YOR203W	
YBL013W	YBL013W	FMT1
YER038W-A	YER038W-A	
YMR013W-A	YMR013W-A	
YOR302W	YOR302W	
YGR122W	YGR122W	
YLR076C	YLR076C	
YGR221C	YGR221C	TOS2
YLL018C	YLL018C	DPS1
YDR275W	YDR275W	BSC2
YDR295C	YDR295C	HDA2
YHR140W	YHR140W	
YKL127W	YKL127W	PGM1
YJL131C	YJL131C	AIM23
YOR241W	YOR241W	MET7
YDR382W	YDR382W	RPP2B
YDR495C	YDR495C	VPS3
YOL129W	YOL129W	VPS68
YNL102W	YNL102W	POL1
YML014W	YML014W	TRM9
YDR237W	YDR237W	MRPL7
YOR343W-A	YOR343W-A	
YKR009C	YKR009C	FOX2
YGL006W-A	YGL006W-A	
YJR129C	YJR129C	EFM3
YPR039W	YPR039W	
YPR024W	YPR024W	YME1
YOR289W	YOR289W	
YLR259C	YLR259C	HSP60
YIL102C	YIL102C	
YOR229W	YOR229W	WTM2
YKR049C	YKR049C	FMP46
YKL073W	YKL073W	LHS1
YDR496C	YDR496C	PUF6
YBL070C	YBL070C	
YPL042C	YPL042C	SSN3
YJL133W	YJL133W	MRS3
YOL077W-A	YOL077W-A	ATP19
YCL040W	YCL040W	GLK1
YPL145C	YPL145C	KES1
YDL146W	YDL146W	LDB17
YDR100W	YDR100W	TVP15
YJR004C	YJR004C	SAG1
YBR186W	YBR186W	PCH2
YKL137W	YKL137W	CMC1
Q0160	Q0160	SCEI
YDR098C-A	YDR098C-A	
YFR041C	YFR041C	ERJ5
YLR133W	YLR133W	CKI1
YKL006C-A	YKL006C-A	SFT1
YPR192W	YPR192W	AQY1
YMR189W	YMR189W	GCV2
YOR137C	YOR137C	SIA1
YNL215W	YNL215W	IES2
YDL105W	YDL105W	NSE4
YOR161W-A	YOR161W-A	
YDR111C	YDR111C	ALT2
YCL029C	YCL029C	BIK1
YDR172W	YDR172W	SUP35
YPL064C	YPL064C	CWC27
YML054C-A	YML054C-A	
YNL085W	YNL085W	MKT1
YAL031W-A	YAL031W-A	
YDL230W	YDL230W	PTP1
YFR025C	YFR025C	HIS2
YHR093W	YHR093W	AHT1
YOR050C	YOR050C	
YNL264C	YNL264C	PDR17
YGL051W	YGL051W	MST27
YBL038W	YBL038W	MRPL16
YHR148W	YHR148W	IMP3
YPL166W	YPL166W	ATG29
YIL165C	YIL165C	
YJL005W	YJL005W	CYR1
YDR103W	YDR103W	STE5
YNL130C-A	YNL130C-A	DGR1
YAR050W	YAR050W	FLO1
YPL026C	YPL026C	SKS1
YJR006W	YJR006W	POL31
YLR044C	YLR044C	PDC1
YJL115W	YJL115W	ASF1
YLR262C	YLR262C	YPT6
YDR386W	YDR386W	MUS81
YJL099W	YJL099W	CHS6
YLR422W	YLR422W	
YJR154W	YJR154W	
YNL333W	YNL333W	SNZ2
YFR010W	YFR010W	UBP6
YJL161W	YJL161W	FMP33
YJR097W	YJR097W	JJJ3
YIR021W	YIR021W	MRS1
YJR046W	YJR046W	TAH11
YPR103W	YPR103W	PRE2
YBL088C	YBL088C	TEL1
YJR122W	YJR122W	IBA57
YOR390W	YOR390W	FEX1
YML105C	YML105C	SEC65
YCR047W-A	YCR047W-A	
YDL245C	YDL245C	HXT15
YEL049W	YEL049W	PAU2
YKL035W	YKL035W	UGP1
YMR056C	YMR056C	AAC1
YDR141C	YDR141C	DOP1
YGL171W	YGL171W	ROK1
YLR115W	YLR115W	CFT2
YOR373W	YOR373W	NUD1
YOL096C	YOL096C	COQ3
YGR249W	YGR249W	MGA1
YLR235C	YLR235C	
YAR035W	YAR035W	YAT1
YGR198W	YGR198W	YPP1
YBR081C	YBR081C	SPT7
YJR026W	YJR026W	
YNR022C	YNR022C	MRPL50
YPL167C	YPL167C	REV3
YDR034C	YDR034C	LYS14
YBR033W	YBR033W	EDS1
YGR291C	YGR291C	
YPL186C	YPL186C	UIP4
YBL084C	YBL084C	CDC27
YOR352W	YOR352W	TFB6
YDL030W	YDL030W	PRP9
YLR406C-A	YLR406C-A	
YAL013W	YAL013W	DEP1
YLR294C	YLR294C	
YBR012C	YBR012C	
YJL031C	YJL031C	BET4
YKR084C	YKR084C	HBS1
YDL104C	YDL104C	QRI7
YHR175W	YHR175W	CTR2
YGR174W-A	YGR174W-A	
YBL008W-A	YBL008W-A	
YBR002C	YBR002C	RER2
YBR246W	YBR246W	RRT2
YDR119W-A	YDR119W-A	COX26
YHR121W	YHR121W	LSM12
YEL017W	YEL017W	GTT3
YDL067C	YDL067C	COX9
YKL180W	YKL180W	RPL17A
YGR037C	YGR037C	ACB1
YML123C	YML123C	PHO84
YDR280W	YDR280W	RRP45
YBR191W	YBR191W	RPL21A
YGL083W	YGL083W	SCY1
YML133W-B	YML133W-B	
YMR229C	YMR229C	RRP5
YAL068C	YAL068C	PAU8
YAL060W	YAL060W	BDH1
YCL036W	YCL036W	GFD2
YIL156W	YIL156W	UBP7
YPL046C	YPL046C	ELC1
YDL206W	YDL206W	
YCR019W	YCR019W	MAK32
YGR025W	YGR025W	
YIL072W	YIL072W	HOP1
Q0060	Q0060	AI3
YDL122W	YDL122W	UBP1
YPL136W	YPL136W	
YBR218C	YBR218C	PYC2
YJL207C	YJL207C	LAA1
YBL069W	YBL069W	AST1
YOR361C	YOR361C	PRT1
YGR050C	YGR050C	
YKR029C	YKR029C	SET3
YML031W	YML031W	NDC1
YNR014W	YNR014W	
YBL035C	YBL035C	POL12
YBR166C	YBR166C	TYR1
YHR087W	YHR087W	RTC3
YDR151C	YDR151C	CTH1
YGL026C	YGL026C	TRP5
YDR271C	YDR271C	
YDR433W	YDR433W	
YER047C	YER047C	SAP1
YEL050C	YEL050C	RML2
YKL136W	YKL136W	
YGL036W	YGL036W	
YIL093C	YIL093C	RSM25
YDL087C	YDL087C	LUC7
YPL135W	YPL135W	ISU1
YOR326W	YOR326W	MYO2
YNL195C	YNL195C	
YBR143C	YBR143C	SUP45
YDR374W-A	YDR374W-A	WIP1
YNR068C	YNR068C	
YJR064W	YJR064W	CCT5
YPL074W	YPL074W	YTA6
YLR426W	YLR426W	TDA5
YGR035W-A	YGR035W-A	
YOR276W	YOR276W	CAF20
YCL058C	YCL058C	FYV5
YGR261C	YGR261C	APL6
YBL102W	YBL102W	SFT2
YGR049W	YGR049W	SCM4
YLR335W	YLR335W	NUP2
YGL053W	YGL053W	PRM8
YHR156C	YHR156C	LIN1
YIR012W	YIR012W	SQT1
YDR129C	YDR129C	SAC6
YLL026W	YLL026W	HSP104
YLR056W	YLR056W	ERG3
YMR283C	YMR283C	RIT1
YML133C	YML133C	
YER083C	YER083C	GET2
YGL132W	YGL132W	
YLR110C	YLR110C	CCW12
YGR099W	YGR099W	TEL2
YBR137W	YBR137W	
YJR062C	YJR062C	NTA1
YNL094W	YNL094W	APP1
YNL281W	YNL281W	HCH1
YHR022C	YHR022C	
YAR033W	YAR033W	MST28
YDR320W-B	YDR320W-B	
YFL020C	YFL020C	PAU5
YCL001W-A	YCL001W-A	
YHR001W-A	YHR001W-A	QCR10
YGR010W	YGR010W	NMA2
YDL098C	YDL098C	SNU23
YMR150C	YMR150C	IMP1
YLR282C	YLR282C	
YGL024W	YGL024W	
YBR057C	YBR057C	MUM2
YOR153W	YOR153W	PDR5
YPL032C	YPL032C	SVL3
YLR034C	YLR034C	SMF3
YGR157W	YGR157W	CHO2
YOR277C	YOR277C	
YCL047C	YCL047C	POF1
YBR284W	YBR284W	
YBL027W	YBL027W	RPL19B
YMR018W	YMR018W	
YNL213C	YNL213C	RRG9
YGR238C	YGR238C	KEL2
YGR125W	YGR125W	
YML100W-A	YML100W-A	
YKL130C	YKL130C	SHE2
YDR536W	YDR536W	STL1
YNR058W	YNR058W	BIO3
YML103C	YML103C	NUP188
YIL051C	YIL051C	MMF1
YOR104W	YOR104W	PIN2
YOR305W	YOR305W	RRG7
YDR183C-A	YDR183C-A	
YLR059C	YLR059C	REX2
YPL129W	YPL129W	TAF14
YNL337W	YNL337W	
YER079W	YER079W	
YKR063C	YKR063C	LAS1
YMR230W-A	YMR230W-A	
YLL009C	YLL009C	COX17
YFL057C	YFL057C	AAD16
YPR003C	YPR003C	
YAL045C	YAL045C	
YGL064C	YGL064C	MRH4
YDR107C	YDR107C	TMN2
YJR059W	YJR059W	PTK2
YDR461C-A	YDR461C-A	
YML117W	YML117W	NAB6
YOR095C	YOR095C	RKI1
YIL082W	YIL082W	
YLR158C	YLR158C	ASP3-3
YMR116C	YMR116C	ASC1
YKL091C	YKL091C	
YKL096W	YKL096W	CWP1
YFL063W	YFL063W	
YJL219W	YJL219W	HXT9
YKR106W	YKR106W	GEX2
YCL054W	YCL054W	SPB1
YDR412W	YDR412W	RRP17
YDR110W	YDR110W	FOB1
YMR020W	YMR020W	FMS1
YPR082C	YPR082C	DIB1
YJL193W	YJL193W	
YAL063C-A	YAL063C-A	
YOR047C	YOR047C	STD1
YDR210C-D	YDR210C-D	
YDR123C	YDR123C	INO2
YBR149W	YBR149W	ARA1
YBR196C-B	YBR196C-B	
YDL225W	YDL225W	SHS1
YNR003C	YNR003C	RPC34
YOR150W	YOR150W	MRPL23
YGR030C	YGR030C	POP6
YNL112W	YNL112W	DBP2
YNL261W	YNL261W	ORC5
YDR389W	YDR389W	SAC7
YDR226W	YDR226W	ADK1
YBR172C	YBR172C	SMY2
YPR153W	YPR153W	
YHR050W-A	YHR050W-A	
YML003W	YML003W	
YJL080C	YJL080C	SCP160
YIL144W	YIL144W	NDC80
YLR399W-A	YLR399W-A	
YOR089C	YOR089C	VPS21
YJR022W	YJR022W	LSM8
YPR034W	YPR034W	ARP7
YIL126W	YIL126W	STH1
YIL148W	YIL148W	RPL40A
YER076W-A	YER076W-A	
YDR477W	YDR477W	SNF1
YKL061W	YKL061W	BLI1
YMR316C-B	YMR316C-B	
YPL194W	YPL194W	DDC1
YDL026W	YDL026W	
YOR219C	YOR219C	STE13
YGR122C-A	YGR122C-A	
YBR164C	YBR164C	ARL1
YCR102C	YCR102C	
YMR060C	YMR060C	SAM37
YIL076W	YIL076W	SEC28
YBR217W	YBR217W	ATG12
YIR014W	YIR014W	
YMR245W	YMR245W	
YBR109W-A	YBR109W-A	
YOR178C	YOR178C	GAC1
YPL068C	YPL068C	
YGR117C	YGR117C	
YKR080W	YKR080W	MTD1
YHR137C-A	YHR137C-A	
YDR014W	YDR014W	RAD61
YOR314W	YOR314W	
YGR275W	YGR275W	RTT102
YGR212W	YGR212W	SLI1
YNL210W	YNL210W	MER1
YGL233W	YGL233W	SEC15
YJR115W	YJR115W	
YLR457C	YLR457C	NBP1
YBR030W	YBR030W	RKM3
YPL225W	YPL225W	
YJR036C	YJR036C	HUL4
YDR138W	YDR138W	HPR1
YMR195W	YMR195W	ICY1
YGR004W	YGR004W	PEX31
YFL008W	YFL008W	SMC1
YDR054C	YDR054C	CDC34
YDL119C	YDL119C	
YLR465C	YLR465C	BSC3
YPR134W	YPR134W	MSS18
YIL046W-A	YIL046W-A	
YER188W	YER188W	
YMR301C	YMR301C	ATM1
YNL179C	YNL179C	
YPR116W	YPR116W	RRG8
YNL253W	YNL253W	TEX1
YDR278C	YDR278C	
YDR199W	YDR199W	
YOL103W	YOL103W	ITR2
YLR386W	YLR386W	VAC14
YNL143C	YNL143C	
YFR045W	YFR045W	
YER181C	YER181C	
YBR037C	YBR037C	SCO1
YPR145W	YPR145W	ASN1
YMR123W	YMR123W	PKR1
YNR024W	YNR024W	MPP6
YER133W	YER133W	GLC7
YNL019C	YNL019C	
YOR396W	YOR396W	YRF1-8
YKR079C	YKR079C	TRZ1
YOR303W	YOR303W	CPA1
YLL004W	YLL004W	ORC3
YLR221C	YLR221C	RSA3
YNL152W	YNL152W	INN1
YPL033C	YPL033C	SRL4
YCR098C	YCR098C	GIT1
YJR140C	YJR140C	HIR3
YJL111W	YJL111W	CCT7
YNL244C	YNL244C	SUI1
YNL135C	YNL135C	FPR1
YHL015W	YHL015W	RPS20
YIL154C	YIL154C	IMP2'
YGR236C	YGR236C	SPG1
YJL084C	YJL084C	ALY2
YDL085W	YDL085W	NDE2
YAR028W	YAR028W	
YML115C	YML115C	VAN1
YJL150W	YJL150W	
YBR278W	YBR278W	DPB3
YDR236C	YDR236C	FMN1
YPR184W	YPR184W	GDB1
YDR371C-A	YDR371C-A	
YOR018W	YOR018W	ROD1
YDL191W	YDL191W	RPL35A
YDR481C	YDR481C	PHO8
YPR145C-A	YPR145C-A	
YOR349W	YOR349W	CIN1
YNL150W	YNL150W	
YBR144C	YBR144C	
YLR433C	YLR433C	CNA1
YCR018C	YCR018C	SRD1
YJL002C	YJL002C	OST1
YFR037C	YFR037C	RSC8
YLR264W	YLR264W	RPS28B
YLR353W	YLR353W	BUD8
YHL016C	YHL016C	DUR3
YLR135W	YLR135W	SLX4
YOL088C	YOL088C	MPD2
YPL086C	YPL086C	ELP3
YHL044W	YHL044W	
YOR209C	YOR209C	NPT1
YBR027C	YBR027C	
YBR023C	YBR023C	CHS3
YDR142C	YDR142C	PEX7
YIR025W	YIR025W	MND2
YER066C-A	YER066C-A	
YDR036C	YDR036C	EHD3
YBR300C	YBR300C	
YOR394C-A	YOR394C-A	
YJR106W	YJR106W	ECM27
YKL135C	YKL135C	APL2
